Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude
598-06-7312,B,C1256,Mandalay,Normal,Male,Sports and travel,91.35,1,4.5675,91.35,06-11-2019,15:42,Cash,91.35,4.761904762,0,8.16,96.0891,21.9588
135-13-8269,B,C1263,Mandalay,Normal,Female,Sports and travel,78.88,3,11.832,236.64,31-05-2019,16:04,Cash,157.76,4.761904762,78.88,10,96.0891,21.9588
816-57-2053,A,C1615,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,121.74,03-07-2019,12:37,Ewallet,121.74,4.761904762,0,8.7,96.1735,16.8409
628-90-8624,B,C1237,Mandalay,Normal,Male,Sports and travel,82.58,14,57.806,1156.12,11-01-2019,14:41,Cash,825.8,4.761904762,330.32,,96.0891,21.9588
856-66-2701,A,C1765,Yangon,Normal,Male,Sports and travel,53.3,3,7.995,159.9,04-06-2019,14:19,Ewallet,159.9,4.761904762,0,,96.1735,16.8409
308-39-1707,A,C1714,Yangon,Normal,Female,Sports and travel,12.09,1,0.6045,12.09,23-07-2019,18:19,Credit card,12.09,4.761904762,0,,96.1735,16.8409
149-61-1929,A,C1880,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,641.9,12-03-2019,14:08,Credit card,641.9,4.761904762,0,,96.1735,16.8409
655-07-2265,A,C1673,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,234.93,02-08-2019,16:38,Ewallet,234.93,4.761904762,0,,96.1735,16.8409
589-02-8023,A,C1859,Yangon,Normal,Male,Food and beverages,83.77,2,8.377,167.54,24-01-2019,10:54,Credit card,167.54,4.761904762,0,7,96.1735,16.8409
420-04-7590,B,C1271,Mandalay,Normal,Male,Home and lifestyle,99.7,4,19.94,398.8,18-11-2019,11:29,Ewallet,299.1,4.761904762,99.7,5.64,96.0891,21.9588
182-88-2763,B,C1242,Mandalay,Normal,Male,Food and beverages,79.91,4,15.982,319.64,12-11-2019,19:28,Credit card,239.73,4.761904762,79.91,6,96.0891,21.9588
188-55-0967,B,C1228,Mandalay,Normal,Male,Fashion accessories,66.47,14,46.529,930.58,02-09-2019,15:01,Credit card,664.7,4.761904762,265.88,6,96.0891,21.9588
610-46-4100,A,C1720,Yangon,Normal,Male,Fashion accessories,28.95,7,10.1325,202.65,20-05-2019,20:31,Credit card,202.65,4.761904762,0,6,96.1735,16.8409
318-81-2368,C,C1348,Naypyitaw,Normal,Female,Fashion accessories,46.2,1,2.31,46.2,30-05-2019,12:16,Cash,46.2,4.761904762,0,6.615,96.0785,19.7633
364-33-8584,B,C1267,Mandalay,Member,Female,Fashion accessories,17.63,10,8.815,176.3,02-05-2019,15:27,Cash,88.15,4.761904762,88.15,10,96.0891,21.9588
665-63-9737,B,C1227,Mandalay,Normal,Male,Fashion accessories,52.42,4,10.484,209.68,06-07-2019,17:36,Ewallet,157.26,4.761904762,52.42,9,96.0891,21.9588
695-09-5146,B,C1238,Mandalay,Member,Female,Fashion accessories,98.79,6,29.637,592.74,24-04-2019,20:00,Ewallet,296.37,4.761904762,296.37,7.68,96.0891,21.9588
155-45-3814,C,C1475,Naypyitaw,Member,Female,Fashion accessories,88.55,14,61.985,1239.7,21-08-2019,15:29,Ewallet,708.4,4.761904762,531.3,4.935,96.0785,19.7633
794-32-2436,B,C1291,Mandalay,Member,Male,Fashion accessories,55.67,4,11.134,222.68,16-09-2019,15:08,Ewallet,111.34,4.761904762,111.34,7.2,96.0891,21.9588
131-15-8856,C,C1394,Naypyitaw,Member,Female,Fashion accessories,72.52,14,50.764,1015.28,11-11-2019,19:26,Credit card,580.16,4.761904762,435.12,4.2,96.0785,19.7633
273-84-2164,C,C1334,Naypyitaw,Member,Male,Electronic accessories,12.05,8,4.82,96.4,14-05-2019,15:53,Ewallet,60.25,4.761904762,36.15,5.775,96.0785,19.7633
706-36-6154,A,C1739,Yangon,Member,Male,Home and lifestyle,19.36,13,12.584,251.68,30-08-2019,18:43,Ewallet,174.24,4.761904762,77.44,8.7,96.1735,16.8409
778-89-7974,C,C1395,Naypyitaw,Normal,Male,Health and beauty,70.21,7,24.5735,491.47,09-09-2019,14:58,Cash,421.26,4.761904762,70.21,7.77,96.0785,19.7633
574-31-8277,B,C1268,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,33.63,18-02-2019,19:55,Cash,33.63,4.761904762,0,6.72,96.0891,21.9588
859-71-0933,C,C1379,Naypyitaw,Member,Female,Sports and travel,15.49,3,2.3235,46.47,19-11-2019,15:10,Cash,30.98,4.761904762,15.49,6.615,96.0785,19.7633
740-11-5257,C,C1428,Naypyitaw,Normal,Male,Electronic accessories,24.74,12,14.844,296.88,05-05-2019,16:44,Cash,247.4,4.761904762,49.48,7.455,96.0785,19.7633
369-82-2676,B,C1211,Mandalay,Normal,Male,Electronic accessories,75.66,7,26.481,529.62,25-02-2019,18:22,Ewallet,378.3,4.761904762,151.32,9.36,96.0891,21.9588
563-47-4072,B,C1213,Mandalay,Normal,Female,Health and beauty,55.81,8,22.324,446.48,18-08-2019,11:52,Cash,334.86,4.761904762,111.62,10,96.0891,21.9588
742-04-5161,A,C1746,Yangon,Member,Male,Home and lifestyle,72.78,14,50.946,1018.92,07-03-2019,17:24,Cash,727.8,4.761904762,291.12,7.3,96.1735,16.8409
149-15-7606,B,C1214,Mandalay,Member,Male,Sports and travel,37.32,18,33.588,671.76,27-06-2019,15:31,Ewallet,335.88,4.761904762,335.88,6.12,96.0891,21.9588
133-77-3154,B,C1220,Mandalay,Member,Male,Fashion accessories,60.18,8,24.072,481.44,03-11-2019,18:04,Credit card,240.72,4.761904762,240.72,10,96.0891,21.9588
169-52-4504,A,C1814,Yangon,Normal,Female,Sports and travel,15.69,3,2.3535,47.07,29-04-2019,14:13,Credit card,47.07,4.761904762,0,5.8,96.1735,16.8409
250-81-7186,C,C1306,Naypyitaw,Normal,Female,Sports and travel,99.69,1,4.9845,99.69,04-08-2019,10:23,Credit card,99.69,4.761904762,0,8.4,96.0785,19.7633
562-12-5430,,C1646,Yangon,Member,Female,Sports and travel,88.15,4,17.63,352.6,02-02-2019,10:11,Ewallet,264.45,4.761904762,88.15,7.9,96.1735,16.8409
816-72-8853,,C1722,Yangon,Member,Female,Sports and travel,27.93,7,9.7755,195.51,10-06-2019,15:48,Cash,139.65,4.761904762,55.86,5.9,96.1735,16.8409
491-38-3499,,C1885,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,55.45,18-07-2019,17:46,Credit card,55.45,4.761904762,0,4.9,96.1735,16.8409
322-02-2271,,C1270,Mandalay,Normal,Female,Sports and travel,42.97,4,8.594,171.88,02-05-2019,11:46,Cash,128.91,4.761904762,42.97,10,96.0891,21.9588
842-29-4695,,C1307,Naypyitaw,Member,Male,Sports and travel,17.14,11,9.427,188.54,20-05-2019,12:07,Credit card,119.98,4.761904762,68.56,8.295,96.0785,19.7633
725-67-2480,,C1213,Mandalay,Member,Female,Fashion accessories,58.75,11,32.3125,646.25,14-02-2019,18:14,Credit card,352.5,4.761904762,293.75,7.08,96.0891,21.9588
641-51-2661,C,C1475,Naypyitaw,Member,Female,Food and beverages,87.1,17,74.035,1480.7,19-06-2019,14:45,Credit card,871,4.761904762,609.7,10,96.0785,19.7633
714-02-3114,C,C1318,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,197.6,07-03-2019,11:39,Cash,197.6,4.761904762,0,8.085,96.0785,19.7633
518-17-2983,A,C1638,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,194.52,04-04-2019,15:44,Ewallet,194.52,4.761904762,0,7.6,96.1735,16.8409
779-42-2410,B,C1274,Mandalay,Member,Male,Food and beverages,57.74,6,17.322,346.44,16-12-2019,13:06,Ewallet,173.22,4.761904762,173.22,9.24,96.0891,21.9588
190-14-3147,B,C1295,Mandalay,Normal,Female,Fashion accessories,17.97,6,5.391,107.82,10-10-2019,20:43,Ewallet,71.88,4.761904762,35.94,7.68,96.0891,21.9588
408-66-6712,C,C1492,Naypyitaw,Member,Female,Fashion accessories,47.71,10,23.855,477.1,03-05-2019,14:19,Ewallet,286.26,4.761904762,190.84,4.62,96.0785,19.7633
679-22-6530,B,C1244,Mandalay,Normal,Female,Fashion accessories,40.62,3,6.093,121.86,13-04-2019,10:01,Credit card,81.24,4.761904762,40.62,4.92,96.0891,21.9588
588-47-8641,A,C1646,Yangon,Member,Male,Fashion accessories,56.04,14,39.228,784.56,08-12-2019,19:30,Ewallet,560.4,4.761904762,224.16,4.4,96.1735,16.8409
642-61-4706,B,C1241,Mandalay,Member,Male,Fashion accessories,93.4,4,18.68,373.6,20-10-2019,16:34,Cash,186.8,4.761904762,186.8,6.6,96.0891,21.9588
576-31-4774,B,C1293,Mandalay,Normal,Female,Fashion accessories,73.41,4,14.682,293.64,13-03-2019,13:10,Ewallet,220.23,4.761904762,73.41,4.8,96.0891,21.9588
556-41-6224,C,C1487,Naypyitaw,Normal,Male,Health and beauty,33.64,10,16.82,336.4,15-02-2019,17:10,Credit card,269.12,4.761904762,67.28,9.765,96.0785,19.7633
811-03-8790,A,C1634,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,454.8,22-09-2019,10:22,Credit card,454.8,4.761904762,0,4.8,96.1735,16.8409
242-11-3142,B,C1249,Mandalay,Member,Male,Fashion accessories,83.77,4,16.754,335.08,29-01-2019,19:57,Cash,167.54,4.761904762,167.54,,96.0891,21.9588
752-23-3760,B,C1291,Mandalay,Member,Female,Sports and travel,64.08,14,44.856,897.12,10-10-2019,19:29,Credit card,448.56,4.761904762,448.56,,96.0891,21.9588
274-05-5470,A,C1692,Yangon,Member,Female,Food and beverages,73.47,6,22.041,440.82,30-04-2019,18:30,Cash,293.88,4.761904762,146.94,,96.1735,16.8409
648-94-3045,C,C1411,Naypyitaw,Normal,Male,Health and beauty,58.95,12,35.37,707.4,14-02-2019,14:27,Ewallet,589.5,4.761904762,117.9,,96.0785,19.7633
130-67-4723,A,C1662,Yangon,Member,Male,Food and beverages,48.5,8,19.4,388,15-08-2019,13:57,Ewallet,291,4.761904762,97,,96.1735,16.8409
528-87-5606,B,C1236,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,39.48,19-02-2019,19:43,Cash,39.48,4.761904762,0,,96.0891,21.9588
320-85-2052,B,C1221,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,34.81,29-12-2019,10:11,Credit card,34.81,4.761904762,0,,96.0891,21.9588
370-96-0655,C,C1462,Naypyitaw,Normal,Female,Fashion accessories,49.32,7,17.262,345.24,18-12-2019,13:46,Ewallet,295.92,4.761904762,49.32,7.455,96.0785,19.7633
105-10-6182,A,C1894,Yangon,Member,Male,Fashion accessories,21.48,3,3.222,64.44,03-01-2019,12:22,Ewallet,42.96,4.761904762,21.48,6.6,96.1735,16.8409
510-79-0415,B,C1284,Mandalay,Member,Female,Sports and travel,23.08,11,12.694,253.88,04-08-2019,19:20,Ewallet,138.48,4.761904762,115.4,5.88,96.0891,21.9588
241-96-5076,B,C1259,Mandalay,Member,Female,Home and lifestyle,49.1,4,9.82,196.4,02-12-2019,12:58,Credit card,98.2,4.761904762,98.2,7.68,96.0891,21.9588
767-97-4650,B,C1284,Mandalay,Member,Female,Sports and travel,64.83,4,12.966,259.32,06-06-2019,11:59,Credit card,129.66,4.761904762,129.66,9.6,96.0891,21.9588
648-83-1321,A,C1781,Yangon,Member,Male,Sports and travel,63.56,14,44.492,889.84,26-02-2019,17:59,Cash,635.6,4.761904762,254.24,4.3,96.1735,16.8409
173-57-2300,C,C1342,Naypyitaw,Member,Male,Sports and travel,72.88,3,10.932,218.64,09-04-2019,12:51,Cash,145.76,4.761904762,72.88,6.405,96.0785,19.7633
305-03-2383,A,C1852,Yangon,Normal,Female,Sports and travel,67.1,3,10.065,201.3,11-12-2019,10:36,Cash,201.3,4.761904762,0,7.5,96.1735,16.8409
394-55-6384,C,C1477,Naypyitaw,Member,Female,Sports and travel,70.19,15,52.6425,1052.85,02-09-2019,13:38,Cash,631.71,4.761904762,421.14,7.035,96.0785,19.7633
266-20-6657,C,C1422,Naypyitaw,Member,Male,Sports and travel,55.04,11,30.272,605.44,24-09-2019,19:39,Ewallet,385.28,4.761904762,220.16,5.46,96.0785,19.7633
689-05-1884,A,C1690,Yangon,Member,Male,Sports and travel,48.63,14,34.041,680.82,18-12-2019,12:44,Cash,486.3,4.761904762,194.52,8.8,96.1735,16.8409
196-01-2849,C,C1446,Naypyitaw,Member,Female,Fashion accessories,73.38,11,40.359,807.18,05-04-2019,13:56,Cash,513.66,4.761904762,293.52,9.975,96.0785,19.7633
372-62-5264,C,C1425,Naypyitaw,Normal,Female,Food and beverages,52.6,11,28.93,578.6,20-05-2019,14:42,Cash,473.4,4.761904762,105.2,7.98,96.0785,19.7633
800-09-8606,A,C1775,Yangon,Member,Female,Home and lifestyle,87.37,7,30.5795,611.59,30-06-2019,19:45,Cash,436.85,4.761904762,174.74,6.6,96.1735,16.8409
182-52-7000,A,C1806,Yangon,Member,Female,Sports and travel,27.04,6,8.112,162.24,21-11-2019,20:26,Ewallet,108.16,4.761904762,54.08,6.9,96.1735,16.8409
826-58-8051,B,C1203,Mandalay,Normal,Male,Home and lifestyle,62.19,6,18.657,373.14,14-11-2019,19:46,Ewallet,248.76,4.761904762,124.38,5.16,96.0891,21.9588
868-06-0466,A,C1875,Yangon,Member,Male,Electronic accessories,69.58,13,45.227,904.54,15-10-2019,19:38,Credit card,626.22,4.761904762,278.32,7.8,96.1735,16.8409
751-41-9720,C,C1373,Naypyitaw,Normal,Male,Home and lifestyle,97.5,12,58.5,1170,28-05-2019,16:18,Ewallet,975,4.761904762,195,8.4,96.0785,19.7633
626-43-7888,C,C1424,Naypyitaw,Normal,Female,Fashion accessories,60.41,10,30.205,604.1,31-08-2019,12:23,Ewallet,483.28,4.761904762,120.82,10,96.0785,19.7633
176-64-7711,B,C1252,Mandalay,Normal,Male,Food and beverages,32.32,4,6.464,129.28,12-02-2019,19:11,Credit card,96.96,4.761904762,32.32,5.16,96.0891,21.9588
191-29-0321,B,C1223,Mandalay,Member,Female,Fashion accessories,19.77,20,19.77,395.4,01-09-2019,18:57,Credit card,197.7,4.761904762,197.7,6,96.0891,21.9588
729-06-2010,B,C1225,Mandalay,Member,Male,Health and beauty,80.47,18,72.423,1448.46,05-02-2019,11:18,Cash,724.23,4.761904762,724.23,10,96.0891,21.9588
640-48-5028,B,C1209,Mandalay,Member,Female,Home and lifestyle,88.39,18,79.551,1591.02,20-07-2019,12:40,Cash,795.51,4.761904762,795.51,7.56,96.0891,21.9588
186-79-9562,B,C1280,Mandalay,Normal,Male,Health and beauty,71.77,10,35.885,717.7,22-01-2019,14:06,Cash,502.39,4.761904762,215.31,10,96.0891,21.9588
834-45-5519,B,C1263,Mandalay,Normal,Female,Electronic accessories,43,6,12.9,258,19-09-2019,20:48,Ewallet,172,4.761904762,86,9.12,96.0891,21.9588
162-65-8559,C,C1441,Naypyitaw,Member,Male,Fashion accessories,68.98,1,3.449,68.98,05-03-2019,20:13,Cash,68.98,4.761904762,0,5.04,96.0785,19.7633
760-27-5490,C,C1349,Naypyitaw,Normal,Male,Fashion accessories,15.62,10,7.81,156.2,21-07-2019,20:37,Ewallet,124.96,4.761904762,31.24,9.555,96.0785,19.7633
445-30-9252,A,C1733,Yangon,Normal,Male,Fashion accessories,25.7,3,3.855,77.1,19-11-2019,17:59,Ewallet,77.1,4.761904762,0,6.1,96.1735,16.8409
786-94-2700,A,C1891,Yangon,Member,Male,Fashion accessories,80.62,8,32.248,644.96,15-10-2019,20:18,Cash,483.72,4.761904762,161.24,9.1,96.1735,16.8409
728-88-7867,C,C1323,Naypyitaw,Member,Female,Fashion accessories,75.53,7,26.4355,528.71,23-12-2019,15:52,Ewallet,302.12,4.761904762,226.59,8.715,96.0785,19.7633
183-21-3799,C,C1403,Naypyitaw,Normal,Female,Fashion accessories,77.63,11,42.6965,853.93,13-03-2019,15:14,Ewallet,698.67,4.761904762,155.26,7.56,96.0785,19.7633
268-20-3585,C,C1454,Naypyitaw,Normal,Female,Fashion accessories,13.85,11,7.6175,152.35,29-06-2019,12:50,Ewallet,124.65,4.761904762,27.7,6.3,96.0785,19.7633
735-32-9839,C,C1449,Naypyitaw,Member,Male,Fashion accessories,98.7,14,69.09,1381.8,19-03-2019,10:36,Ewallet,789.6,4.761904762,592.2,8.925,96.0785,19.7633
258-92-7466,A,C1821,Yangon,Normal,Female,Fashion accessories,35.68,5,8.92,178.4,05-03-2019,18:33,Credit card,178.4,4.761904762,0,6.6,96.1735,16.8409
857-16-3520,A,C1838,Yangon,Member,Female,Fashion accessories,71.46,10,35.73,714.6,18-07-2019,16:06,Ewallet,500.22,4.761904762,214.38,4.5,96.1735,16.8409
482-17-1179,A,C1878,Yangon,Member,Male,Electronic accessories,11.94,4,2.388,47.76,12-05-2019,12:47,Credit card,35.82,4.761904762,11.94,8.1,96.1735,16.8409
788-21-5741,A,C1896,Yangon,Normal,Male,Sports and travel,45.38,3,6.807,136.14,01-01-2019,13:34,Credit card,136.14,4.761904762,0,7.2,96.1735,16.8409
821-14-9046,B,C1236,Mandalay,Member,Female,Sports and travel,17.48,11,9.614,192.28,21-12-2019,15:04,Credit card,104.88,4.761904762,87.4,7.32,96.0891,21.9588
418-05-0656,B,C1213,Mandalay,Normal,Female,Sports and travel,25.56,10,12.78,255.6,04-06-2019,20:42,Cash,178.92,4.761904762,76.68,8.52,96.0891,21.9588
678-79-0726,C,C1326,Naypyitaw,Member,Female,Sports and travel,90.63,15,67.9725,1359.45,24-03-2019,15:28,Cash,815.67,4.761904762,543.78,5.355,96.0785,19.7633
776-68-1096,B,C1212,Mandalay,Normal,Male,Home and lifestyle,44.12,4,8.824,176.48,02-06-2019,13:45,Credit card,132.36,4.761904762,44.12,9.48,96.0891,21.9588
592-46-1692,C,C1375,Naypyitaw,Member,Female,Food and beverages,36.77,11,20.2235,404.47,13-01-2019,20:10,Cash,257.39,4.761904762,147.08,7.77,96.0785,19.7633
434-35-9162,B,C1204,Mandalay,Member,Male,Food and beverages,23.34,8,9.336,186.72,13-01-2019,18:53,Ewallet,93.36,4.761904762,93.36,8.88,96.0891,21.9588
149-14-0304,C,C1457,Naypyitaw,Member,Female,Health and beauty,28.5,14,19.95,399,19-11-2019,14:24,Cash,228,4.761904762,171,,96.0785,19.7633
442-44-6497,C,C1476,Naypyitaw,Member,Male,Home and lifestyle,55.57,6,16.671,333.42,13-04-2019,11:42,Credit card,166.71,4.761904762,166.71,,96.0785,19.7633
174-64-0215,B,C1247,Mandalay,Normal,Male,Sports and travel,69.74,14,48.818,976.36,31-01-2019,17:49,Credit card,697.4,4.761904762,278.96,,96.0891,21.9588
210-74-9613,C,C1494,Naypyitaw,Normal,Male,Fashion accessories,97.26,5,24.315,486.3,18-12-2019,15:33,Ewallet,389.04,4.761904762,97.26,,96.0785,19.7633
299-29-0180,B,C1245,Mandalay,Member,Female,Home and lifestyle,52.18,14,36.526,730.52,20-08-2019,10:54,Cash,365.26,4.761904762,365.26,,96.0891,21.9588
247-11-2470,A,C1815,Yangon,Member,Female,Fashion accessories,22.32,6,6.696,133.92,02-02-2019,16:23,Credit card,89.28,4.761904762,44.64,,96.1735,16.8409
635-28-5728,A,C1689,Yangon,Normal,Male,Health and beauty,56,3,8.4,168,24-07-2019,19:33,Ewallet,168,4.761904762,0,4.8,96.1735,16.8409
756-49-0168,A,C1790,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,19.7,21-12-2019,11:39,Ewallet,19.7,4.761904762,0,9.5,96.1735,16.8409
438-23-1242,B,C1240,Mandalay,Normal,Male,Electronic accessories,75.88,10,37.94,758.8,11-02-2019,10:38,Ewallet,531.16,4.761904762,227.64,10,96.0891,21.9588
238-45-6950,B,C1266,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,53.72,25-05-2019,20:03,Ewallet,53.72,4.761904762,0,7.68,96.0891,21.9588
607-65-2441,C,C1494,Naypyitaw,Member,Male,Health and beauty,81.95,17,69.6575,1393.15,25-12-2019,12:39,Credit card,819.5,4.761904762,573.65,6.3,96.0785,19.7633
386-27-7606,C,C1337,Naypyitaw,Member,Female,Home and lifestyle,81.2,11,44.66,893.2,31-03-2019,15:59,Credit card,568.4,4.761904762,324.8,8.505,96.0785,19.7633
137-63-5492,C,C1496,Naypyitaw,Normal,Male,Electronic accessories,58.76,12,35.256,705.12,27-02-2019,14:26,Ewallet,587.6,4.761904762,117.52,9.45,96.0785,19.7633
197-77-7132,B,C1267,Mandalay,Member,Male,Electronic accessories,91.56,15,68.67,1373.4,24-06-2019,18:22,Ewallet,732.48,4.761904762,640.92,7.2,96.0891,21.9588
805-86-0265,A,C1665,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,845.64,11-07-2019,11:32,Cash,845.64,4.761904762,0,9.8,96.1735,16.8409
733-29-1227,C,C1383,Naypyitaw,Normal,Male,Home and lifestyle,55.61,8,22.244,444.88,08-11-2019,12:41,Cash,389.27,4.761904762,55.61,8.925,96.0785,19.7633
451-73-2711,C,C1373,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,84.83,19-12-2019,15:20,Ewallet,84.83,4.761904762,0,9.24,96.0785,19.7633
373-14-0504,A,C1638,Yangon,Member,Female,Sports and travel,71.63,3,10.7445,214.89,17-03-2019,14:33,Ewallet,143.26,4.761904762,71.63,8.8,96.1735,16.8409
546-80-2899,A,C1737,Yangon,Member,Male,Home and lifestyle,37.69,3,5.6535,113.07,23-07-2019,15:29,Ewallet,75.38,4.761904762,37.69,9.5,96.1735,16.8409
345-68-9016,C,C1423,Naypyitaw,Member,Female,Fashion accessories,31.67,14,22.169,443.38,02-06-2019,16:19,Credit card,253.36,4.761904762,190.02,5.88,96.0785,19.7633
390-17-5806,C,C1410,Naypyitaw,Member,Female,Fashion accessories,38.42,1,1.921,38.42,25-05-2019,16:33,Cash,38.42,4.761904762,0,9.03,96.0785,19.7633
457-13-1708,B,C1298,Mandalay,Member,Male,Fashion accessories,65.23,20,65.23,1304.6,22-10-2019,19:07,Credit card,652.3,4.761904762,652.3,6.24,96.0891,21.9588
664-14-2882,C,C1338,Naypyitaw,Member,Female,Fashion accessories,10.53,8,4.212,84.24,31-08-2019,14:43,Credit card,52.65,4.761904762,31.59,6.09,96.0785,19.7633
487-79-6868,B,C1212,Mandalay,Member,Female,Fashion accessories,12.29,18,11.061,221.22,30-06-2019,19:28,Credit card,110.61,4.761904762,110.61,9.6,96.0891,21.9588
314-23-4520,C,C1444,Naypyitaw,Member,Male,Fashion accessories,81.23,11,44.6765,893.53,29-08-2019,20:44,Cash,568.61,4.761904762,324.92,9.45,96.0785,19.7633
210-30-7976,B,C1238,Mandalay,Member,Female,Fashion accessories,22.32,8,8.928,178.56,17-04-2019,11:16,Ewallet,89.28,4.761904762,89.28,4.92,96.0891,21.9588
585-86-8361,A,C1632,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,136.4,03-11-2019,10:31,Credit card,136.4,4.761904762,0,8.6,96.1735,16.8409
807-14-7833,A,C1736,Yangon,Member,Female,Electronic accessories,17.42,14,12.194,243.88,17-11-2019,12:30,Ewallet,174.2,4.761904762,69.68,7,96.1735,16.8409
775-72-1988,B,C1291,Mandalay,Normal,Male,Home and lifestyle,73.28,7,25.648,512.96,07-04-2019,15:05,Ewallet,366.4,4.761904762,146.56,10,96.0891,21.9588
288-38-3758,C,C1465,Naypyitaw,Member,Female,Sports and travel,84.87,6,25.461,509.22,25-02-2019,18:30,Ewallet,254.61,4.761904762,254.61,7.77,96.0785,19.7633
652-43-6591,A,C1899,Yangon,Normal,Female,Sports and travel,97.29,8,38.916,778.32,16-02-2019,13:18,Credit card,778.32,4.761904762,0,6.2,96.1735,16.8409
785-96-0615,B,C1249,Mandalay,Member,Female,Sports and travel,35.74,15,26.805,536.1,11-09-2019,15:28,Ewallet,285.92,4.761904762,250.18,5.88,96.0891,21.9588
406-46-7107,A,C1849,Yangon,Normal,Female,Sports and travel,96.52,6,28.956,579.12,30-04-2019,11:52,Cash,579.12,4.761904762,0,4.5,96.1735,16.8409
250-17-5703,A,C1827,Yangon,Member,Male,Sports and travel,18.85,14,13.195,263.9,05-07-2019,18:24,Ewallet,188.5,4.761904762,75.4,5.6,96.1735,16.8409
156-95-3964,,C1669,Yangon,Normal,Female,Sports and travel,55.39,4,11.078,221.56,06-03-2019,15:19,Ewallet,221.56,4.761904762,0,8,96.1735,16.8409
842-40-8179,,C1265,Mandalay,Member,Female,Sports and travel,77.2,20,77.2,1544,06-10-2019,10:38,Credit card,772,4.761904762,772,6.72,96.0891,21.9588
525-09-8450,,C1294,Mandalay,Normal,Male,Sports and travel,72.13,14,50.491,1009.82,21-03-2019,15:12,Credit card,721.3,4.761904762,288.52,5.04,96.0891,21.9588
410-67-1709,,C1655,Yangon,Member,Female,Sports and travel,63.88,11,35.134,702.68,12-09-2019,17:48,Ewallet,511.04,4.761904762,191.64,9.9,96.1735,16.8409
587-73-4862,,C1742,Yangon,Member,Female,Sports and travel,10.69,7,3.7415,74.83,16-05-2019,11:07,Ewallet,53.45,4.761904762,21.38,7.6,96.1735,16.8409
787-87-2010,,C1762,Yangon,Member,Male,Health and beauty,55.5,6,16.65,333,18-04-2019,15:48,Credit card,222,4.761904762,111,6.6,96.1735,16.8409
593-14-4239,,C1283,Mandalay,Normal,Female,Home and lifestyle,95.46,11,52.503,1050.06,14-12-2019,19:40,Ewallet,763.68,4.761904762,286.38,5.64,96.0891,21.9588
801-88-0346,,C1326,Naypyitaw,Normal,Female,Fashion accessories,76.06,4,15.212,304.24,26-12-2019,20:30,Credit card,228.18,4.761904762,76.06,10,96.0785,19.7633
388-76-2555,,C1233,Mandalay,Normal,Male,Sports and travel,13.69,8,5.476,109.52,20-08-2019,13:59,Cash,82.14,4.761904762,27.38,7.56,96.0891,21.9588
711-31-1234,,C1275,Mandalay,Normal,Female,Electronic accessories,95.64,6,28.692,573.84,20-04-2019,18:51,Cash,382.56,4.761904762,191.28,9.48,96.0891,21.9588
886-54-6089,,C1843,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,68.58,06-06-2019,17:24,Cash,68.58,4.761904762,0,,96.1735,16.8409
707-32-7409,B,C1237,Mandalay,Member,Female,Sports and travel,95.54,8,38.216,764.32,13-07-2019,11:58,Ewallet,382.16,4.761904762,382.16,,96.0891,21.9588
759-98-4285,C,C1447,Naypyitaw,Member,Female,Health and beauty,85.87,11,47.2285,944.57,09-06-2019,19:01,Credit card,601.09,4.761904762,343.48,,96.0785,19.7633
201-63-8275,C,C1339,Naypyitaw,Member,Female,Sports and travel,67.99,11,37.3945,747.89,08-03-2019,16:50,Ewallet,475.93,4.761904762,271.96,,96.0785,19.7633
471-06-8611,C,C1344,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,52.42,02-03-2019,10:22,Credit card,52.42,4.761904762,0,,96.0785,19.7633
200-16-5952,C,C1332,Naypyitaw,Member,Male,Food and beverages,65.65,3,9.8475,196.95,31-07-2019,16:46,Cash,131.3,4.761904762,65.65,,96.0785,19.7633
120-54-2248,B,C1270,Mandalay,Normal,Female,Food and beverages,28.86,7,10.101,202.02,28-09-2019,18:08,Credit card,144.3,4.761904762,57.72,,96.0891,21.9588
102-77-2261,C,C1386,Naypyitaw,Member,Male,Health and beauty,65.31,11,35.9205,718.41,15-08-2019,18:02,Credit card,457.17,4.761904762,261.24,4.41,96.0785,19.7633
875-31-8302,B,C1278,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,93.38,23-01-2019,13:07,Cash,93.38,4.761904762,0,10,96.0891,21.9588
